101,2025,45,010,15,1006.222,36.51819,65.98278,36.7991,2.8028,354.5,-2.378557,0,36.53966,36.4705,37.38
101,2025,45,010,20,1006.159,36.39537,65.98278,36.7991,2.2932,345.6,-3.171409,0,36.53966,36.4705,37.38
101,2025,45,010,25,1006.222,36.51819,66.11925,36.7991,1.9992,354.5,-2.774983,0,36.53966,36.4705,37.42
101,2025,45,010,30,1006.222,36.51819,66.15337,36.7991,1.7248,2.107,-2.378557,0,36.53966,36.4705,37.39
101,2025,45,010,35,1006.159,36.45678,66.28983,36.81641,1.96,341.8,-2.774983,0,36.53966,36.4705,37.41
101,2025,45,010,40,1006.222,36.45678,66.2216,36.81641,1.8816,335.8,-2.774983,0,36.55702,36.4705,37.4
101,2025,45,010,45,1006.159,36.51819,66.08513,36.81641,1.568,328.8,-2.378557,0,36.57427,36.4705,37.43
101,2025,45,010,50,1006.285,36.57961,65.94866,36.81641,1.4112,0.291,-2.378557,0,36.57427,36.4705,37.42
101,2025,45,010,55,1006.161,36.57996,66.0172,36.81553,1.6856,3.197,-3.171407,0,36.59069,36.46968,37.44
101,2025,45,011,0,1006.161,36.51855,66.0172,36.79828,1.568,5.087,-2.774981,0,36.59069,36.48698,37.44
101,2025,45,011,5,1006.224,36.64137,65.98309,36.79828,1.5288,352.9,-2.774981,0,36.60805,36.48698,37.42
101,2025,45,011,10,1006.287,36.39572,65.91486,36.79828,1.4896,5.208,-3.171407,0,36.59069,36.48698,37.42
101,2025,45,011,15,1006.224,36.64137,65.94897,36.79828,1.8424,1.042,-3.171407,0,36.60805,36.48698,37.42
101,2025,45,011,20,1006.287,36.51855,66.15368,36.79828,1.8424,352.3,-2.774981,0,36.59069,36.48698,37.4
101,2025,45,011,25,1006.287,36.51855,66.22191,36.78098,2.45,2.229,-3.171407,0,36.59069,36.48698,37.41
101,2025,45,011,30,1006.287,36.57996,66.05132,36.78098,1.9992,23.69,-3.171407,0,36.59069,36.46968,37.42
101,2025,45,011,35,1006.161,36.45714,66.11956,36.78098,2.0972,54.41,-3.171407,0,36.59069,36.46968,37.41
101,2025,45,011,40,1006.161,36.51855,66.05132,36.78098,1.4112,33.11,-3.171407,0,36.59069,36.46968,37.39
101,2025,45,011,45,1006.287,36.39572,65.74427,36.78098,0.7644,315.8,-3.171407,0,36.57344,36.46968,37.4
101,2025,45,011,50,1006.161,36.51855,65.64191,36.76367,1.2348,347.7,-3.171407,0,36.59069,36.46968,37.38
101,2025,45,011,55,1006.287,36.45714,65.6078,36.74642,1.5092,28.75,-2.774981,0,36.57344,36.46968,37.37
101,2025,45,012,0,1006.287,36.57996,65.6078,36.74642,1.5092,351.1,-2.774981,0,36.59069,36.46968,37.36
101,2025,45,012,5,1006.287,36.45714,65.77838,36.74642,1.6856,0.727,-2.774981,0,36.59069,36.46968,37.37
101,2025,45,012,10,1006.287,36.51855,65.84662,36.74642,2.5676,354,-3.171407,0,36.59069,36.46968,37.38
101,2025,45,012,15,1006.287,36.45714,65.94897,36.74642,2.5088,0.194,-2.774981,0,36.59069,36.46968,37.4
101,2025,45,012,20,1006.224,36.39572,65.84662,36.74642,2.5872,22.67,-2.774981,0,36.59069,36.46968,37.35
101,2025,45,012,25,1006.224,36.70278,65.84662,36.74642,2.3716,27.59,-2.774981,0,36.59069,36.46968,37.3
101,2025,45,012,30,1006.287,36.51855,65.8125,36.74642,1.7836,345.1,-3.171407,0,36.59069,36.46968,37.3
101,2025,45,012,35,1006.287,36.45714,66.15368,36.74642,1.3524,15.24,-3.171407,0,36.57344,36.46968,37.33
101,2025,45,012,40,1006.224,36.57996,66.32426,36.74642,1.8816,346.8,-2.378555,0,36.57344,36.46968,37.32
101,2025,45,012,45,1006.224,36.45714,66.35838,36.74642,2.1168,1.211,-2.774981,0,36.57344,36.46968,37.35
101,2025,45,012,50,1006.288,36.58025,66.32451,36.74571,2.2736,0.824,-3.171406,0,36.55548,36.45166,37.36
101,2025,45,012,55,1006.288,36.58025,66.32451,36.74571,2.7636,352.6,-2.378554,0,36.53812,36.45166,37.34
101,2025,45,013,0,1006.288,36.64165,66.35863,36.74571,3.1752,10.17,-2.378554,0,36.53812,36.45166,37.39
101,2025,45,013,5,1006.288,36.58025,66.35863,36.74571,2.94,10.83,-2.77498,0,36.55548,36.45166,37.34
101,2025,45,013,10,1006.288,36.51883,66.35863,36.74571,2.2736,24.85,-3.171406,0,36.55548,36.45166,37.29
101,2025,45,013,15,1006.288,36.51883,66.1198,36.7284,2.3716,9.64,-2.77498,0,36.55548,36.45166,37.29
101,2025,45,013,20,1006.288,36.51883,66.08569,36.7284,1.9796,1.744,-2.77498,0,36.53812,36.45166,37.29
101,2025,45,013,25,1006.288,36.51883,66.35863,36.7284,1.6268,0.266,-3.171406,0,36.55548,36.45166,37.29
101,2025,45,013,30,1006.163,36.45742,66.25627,36.7284,2.3716,18.56,-2.378554,0,36.55548,36.45166,37.28
101,2025,45,013,35,1006.163,36.51883,66.42686,36.7111,2.5676,4.699,-2.77498,0,36.53812,36.45166,37.27
101,2025,45,013,40,1006.225,36.58025,66.25627,36.7111,2.7048,13.44,-3.171406,0,36.53812,36.45166,37.28
